id,area,loss_0_1,diff_loss,diff_target
1584,58,0,0,0
1577,58,0,0,0
1535,58,0,0,0
1502,58,0,0,0
1429,58,0,0,0
1390,58,0,0,0
1351,58,0,0,0
1308,58,0,0,0
1262,58,0,0,0
1229,58,0,0,0
1186,58,0,0,0
1176,58,0,0,0
1143,58,0,0,0
1876,58,0,0,0
1867,58,0,0,0
1852,58,0,0,0
1850,58,1,1,0
1833,58,0,0,0
1813,58,0,0,0
1798,58,0,0,0
1753,58,0,0,0
1739,58,0,0,0
1736,58,0,0,0
1714,58,0,0,0
1713,58,0,0,0
1680,58,0,0,0
1675,58,0,0,0
1659,58,0,0,0
1656,58,0,0,0
2175,58,0,0,0
2169,58,0,0,0
2111,58,0,0,0
2089,58,0,0,0
2072,58,0,0,0
2064,58,0,0,0
2063,58,0,0,0
2060,58,0,0,0
2053,58,0,0,0
1974,58,0,0,0
1967,58,0,0,0
1917,58,0,0,0
1901,58,0,0,0
1900,58,0,0,0
1894,58,0,0,0
1893,58,0,0,0
2409,58,0,0,0
2401,58,0,0,0
2377,58,0,0,0
2355,58,0,0,0
2352,58,0,0,0
2342,58,0,0,0
2332,58,0,0,0
2324,58,0,0,0
2321,58,0,0,0
2314,58,0,0,0
2306,58,0,0,0
2286,58,0,0,0
2247,58,0,0,0
2242,58,0,0,0
2232,58,0,0,0
2176,58,0,0,0
2711,58,0,0,0
2704,58,0,0,0
2644,58,0,0,0
2627,58,0,0,0
2575,58,0,0,0
2570,58,0,0,0
2543,58,0,0,0
2535,58,0,0,0
2506,58,0,0,0
2500,58,0,0,0
2495,58,0,0,0
2486,58,0,0,0
2472,58,0,0,0
2444,58,0,0,0
2428,58,0,0,0
2419,58,0,0,0
2960,58,0,0,0
2956,58,0,0,0
2955,58,0,0,0
2939,58,0,0,0
2933,58,0,0,0
2927,58,0,0,0
2923,58,0,0,0
2917,58,0,0,0
2880,58,0,0,0
2855,58,0,0,0
2854,58,0,0,0
2846,58,0,0,0
2842,58,0,0,0
2841,58,0,0,0
2813,58,0,0,0
2775,58,0,0,0
3188,58,0,0,0
3163,58,0,0,0
3155,58,0,0,0
3147,58,0,0,0
3143,58,0,0,0
3139,58,0,0,0
3110,58,0,0,0
3081,58,0,0,0
3065,58,0,0,0
3061,58,0,0,0
3056,58,0,0,0
3054,58,0,0,0
3046,58,0,0,0
3044,58,0,0,0
3008,58,0,0,0
2965,58,0,0,0
3445,58,0,0,0
3430,58,0,0,0
3419,58,0,0,0
3417,58,0,0,0
3416,58,0,0,0
3413,58,0,0,0
3408,58,0,0,0
3394,58,0,0,0
3383,58,0,0,0
3369,58,0,0,0
3366,58,0,0,0
3335,58,0,0,0
3304,58,0,0,0
3257,58,0,0,0
3253,58,0,0,0
3211,58,0,0,0
3806,58,0,0,0
3749,58,0,0,0
3707,58,0,0,0
3703,58,0,0,0
3685,58,0,0,0
3684,58,0,0,0
3675,58,0,0,0
3638,58,0,0,0
3633,58,0,0,0
3620,58,0,0,0
48479,422,0,0,0
48435,422,0,0,0
48338,422,0,0,0
48329,422,0,0,0
48306,422,0,0,0
48223,422,0,0,0
48204,422,0,0,0
48154,422,0,0,0
48134,422,0,0,0
48103,422,0,0,0
48009,422,0,0,0
47988,422,0,0,0
47921,422,0,0,0
47914,422,0,0,0
47873,422,0,0,0
47713,422,0,0,0
567,422,0,0,0
547,422,0,0,0
541,422,0,0,0
475,422,0,0,0
425,422,0,0,0
392,422,0,0,0
378,422,0,0,0
344,422,0,0,0
293,422,0,0,0
278,422,0,0,0
226,422,0,0,0
181,422,0,0,0
155,422,0,0,0
135,422,0,0,0
102,422,0,0,0
48512,422,0,0,0
2731,422,0,0,0
2721,422,0,0,0
2693,422,0,0,0
2691,422,0,0,0
2666,422,0,0,0
2662,422,0,0,0
2634,422,0,0,0
2604,422,0,0,0
2564,422,0,0,0
2554,422,0,0,0
2553,422,0,0,0
2530,422,0,0,0
2525,422,0,0,0
2439,422,0,0,0
2413,422,0,0,0
2322,422,0,0,0
3093,422,0,0,0
3051,422,0,0,0
3046,422,0,0,0
3040,422,0,0,0
2999,422,0,0,0
2994,422,0,0,0
2986,422,0,0,0
2898,422,0,0,0
2812,422,0,0,0
2795,422,0,0,0
2789,422,0,0,0
2781,422,0,0,0
2762,422,0,0,0
2758,422,0,0,0
2751,422,0,0,0
2740,422,0,0,0
3756,422,0,0,0
3732,422,0,0,0
3712,422,1,1,0
3608,422,0,0,0
3582,422,0,0,0
3477,422,0,0,0
3430,422,0,0,0
3353,422,0,0,0
3303,422,0,0,0
3302,422,0,0,0
3280,422,0,0,0
3263,422,0,0,0
3262,422,0,0,0
3227,422,0,0,0
3160,422,0,0,0
3137,422,0,0,0
4333,422,0,0,0
4271,422,0,0,0
4212,422,0,0,0
4127,422,0,0,0
4120,422,0,0,0
4035,422,0,0,0
4027,422,0,0,0
3966,422,0,0,0
3903,422,0,0,0
3888,422,0,0,0
3845,422,0,0,0
3827,422,0,0,0
3814,422,0,0,0
3785,422,0,0,0
3775,422,0,0,0
3767,422,0,0,0
4837,422,0,0,0
4814,422,0,0,0
4717,422,0,0,0
4714,422,0,0,0
4690,422,0,0,0
4641,422,0,0,0
4618,422,0,0,0
4607,422,0,0,0
4606,422,0,0,0
4603,422,0,0,0
4547,422,0,0,0
4546,422,0,0,0
4516,422,0,0,0
4473,422,0,0,0
4448,422,0,0,0
4341,422,0,0,0
5482,422,0,0,0
5443,422,0,0,0
5436,422,0,0,0
5434,422,0,0,0
5390,422,0,0,0
5334,422,0,0,0
5204,422,0,0,0
5163,422,0,0,0
5161,422,0,0,0
5110,422,0,0,0
5059,422,0,0,0
5048,422,0,0,0
5031,422,0,0,0
4992,422,0,0,0
4947,422,0,0,0
4932,422,0,0,0
5951,422,0,0,0
5936,422,0,0,0
5928,422,0,0,0
5915,422,0,0,0
5851,422,0,0,0
5832,422,0,0,0
5815,422,0,0,0
5787,422,0,0,0
5740,422,0,0,0
5725,422,0,0,0
5677,422,0,0,0
5611,422,0,0,0
5538,422,0,0,0
5525,422,0,0,0
5514,422,0,0,0
5489,422,0,0,0
6496,422,0,0,0
6470,422,0,0,0
6467,422,0,0,0
6463,422,0,0,0
6458,422,0,0,0
6353,422,0,0,0
6313,422,0,0,0
6252,422,0,0,0
6247,422,0,0,0
6192,422,0,0,0
6186,422,0,0,0
6123,422,0,0,0
6093,422,0,0,0
6079,422,0,0,0
6044,422,0,0,0
6034,422,0,0,0
7127,422,0,0,0
7100,422,0,0,0
6927,422,0,0,0
6903,422,0,0,0
6871,422,0,0,0
6840,422,0,0,0
6828,422,0,0,0
6795,422,0,0,0
6707,422,0,0,0
6700,422,0,0,0
2108,375,1,0,-1
3259,375,1,0,-1
4049,375,1,0,-1
4522,375,1,0,-1
4723,375,1,0,-1
4592,375,1,0,-1
6123,375,1,0,-1
5709,375,1,0,-1
7303,375,1,0,-1
8019,375,1,0,-1
16308,375,1,0,-1
19096,375,1,0,-1
12850,375,1,0,-1
13285,375,1,0,-1
12189,375,1,0,-1
10438,375,1,0,-1
14265,375,1,0,-1
13667,375,1,0,-1
45344,375,1,0,-1
40850,375,1,0,-1
46803,375,1,0,-1
48213,375,1,0,-1
45834,375,1,0,-1
42669,375,1,0,-1
25097,375,1,0,-1
27160,375,1,0,-1
27943,375,1,0,-1
35973,375,1,0,-1
22314,375,1,0,-1
21423,375,1,0,-1
20556,375,1,0,-1
47796,16,0,0,0
47652,16,0,0,0
47567,16,0,0,0
47436,16,0,0,0
47424,16,0,0,0
47346,16,0,0,0
47219,16,0,0,0
47168,16,0,0,0
47110,16,0,0,0
46952,16,0,0,0
46806,16,0,0,0
45875,16,0,0,0
45695,16,0,0,0
45468,16,0,0,0
45046,16,0,0,0
44880,16,0,0,0
1559,16,0,0,0
1523,16,0,0,0
1424,16,0,0,0
1390,16,0,0,0
1336,16,0,0,0
1211,16,0,0,0
1158,16,0,0,0
941,16,0,0,0
645,16,0,0,0
583,16,0,0,0
361,16,0,0,0
198,16,0,0,0
166,16,0,0,0
128,16,0,0,0
111,16,0,0,0
47879,16,0,0,0
7905,16,0,0,0
7849,16,0,0,0
7779,16,0,0,0
7506,16,0,0,0
7494,16,0,0,0
7310,16,0,0,0
7292,16,0,0,0
7106,16,0,0,0
7098,16,0,0,0
6633,16,0,0,0
6267,16,0,0,0
6035,16,0,0,0
6017,16,0,0,0
5815,16,0,0,0
5765,16,0,0,0
5730,16,0,0,0
10768,16,0,0,0
10592,16,0,0,0
10505,16,0,0,0
10457,16,0,0,0
10418,16,0,0,0
10415,16,0,0,0
10404,16,0,0,0
10074,16,0,0,0
9793,16,0,0,0
9410,16,0,0,0
9177,16,0,0,0
9170,16,0,0,0
8778,16,0,0,0
8645,16,0,0,0
8123,16,0,0,0
8109,16,0,0,0
13161,16,0,0,0
12998,16,0,0,0
12896,16,0,0,0
12758,16,0,0,0
12721,16,0,0,0
12696,16,0,0,0
12384,16,0,0,0
12364,16,0,0,0
12267,16,0,0,0
12098,16,0,0,0
11986,16,0,0,0
11666,16,0,0,0
11661,16,0,0,0
11275,16,0,0,0
11196,16,0,0,0
10859,16,0,0,0
15502,16,0,0,0
15453,16,0,0,0
15309,16,0,0,0
15150,16,0,0,0
14994,16,0,0,0
14649,16,0,0,0
14527,16,0,0,0
14210,16,0,0,0
13961,16,0,0,0
13710,16,0,0,0
13553,16,0,0,0
13500,16,0,0,0
13497,16,0,0,0
13362,16,0,0,0
13235,16,0,0,0
13179,16,0,0,0
17626,16,0,0,0
17479,16,0,0,0
17420,16,0,0,0
17400,16,0,0,0
17228,16,0,0,0
17052,16,0,0,0
16854,16,0,0,0
16640,16,0,0,0
16441,16,0,0,0
16419,16,1,1,0
16188,16,0,0,0
16159,16,0,0,0
16120,16,0,0,0
16037,16,0,0,0
15831,16,0,0,0
15577,16,0,0,0
20179,16,0,0,0
20165,16,0,0,0
19982,16,0,0,0
19942,16,0,0,0
19876,16,0,0,0
19818,16,0,0,0
19714,16,0,0,0
19424,16,0,0,0
19285,16,0,0,0
18953,16,0,0,0
18657,16,0,0,0
18368,16,0,0,0
18268,16,0,0,0
17950,16,0,0,0
17925,16,0,0,0
17816,16,0,0,0
21469,16,0,0,0
21395,16,0,0,0
21183,16,0,0,0
21000,16,0,0,0
20983,16,0,0,0
20963,16,0,0,0
20885,16,0,0,0
20857,16,0,0,0
20594,16,0,0,0
20591,16,0,0,0
20535,16,0,0,0
20513,16,0,0,0
20425,16,0,0,0
20364,16,0,0,0
20307,16,0,0,0
20300,16,0,0,0
23448,16,0,0,0
23200,16,0,0,0
22996,16,0,0,0
22995,16,0,0,0
22927,16,0,0,0
22752,16,0,0,0
22440,16,0,0,0
22422,16,0,0,0
22268,16,0,0,0
22228,16,0,0,0
22114,16,0,0,0
22016,16,0,0,0
21661,16,0,0,0
21527,16,0,0,0
21473,16,0,0,0
21471,16,0,0,0
24866,16,0,0,0
24821,16,0,0,0
24681,16,0,0,0
24572,16,0,0,0
24467,16,0,0,0
24256,16,0,0,0
24165,16,0,0,0
24083,16,0,0,0
23950,16,0,0,0
23872,16,0,0,0
16,31,0,0,0
112,31,0,0,0
287,31,0,0,0
383,31,0,0,0
582,31,0,0,0
1107,31,0,0,0
1200,31,0,0,0
1271,31,0,0,0
1338,31,0,0,0
1461,31,0,0,0
1586,31,0,0,0
1610,31,0,0,0
1617,31,0,0,0
1833,31,0,0,0
1968,31,0,0,0
2013,31,0,0,0
2076,31,0,0,0
2121,31,0,0,0
2203,31,0,0,0
2321,31,0,0,0
2442,31,0,0,0
2513,31,0,0,0
2613,31,0,0,0
2782,31,0,0,0
2993,31,0,0,0
3001,31,0,0,0
3055,31,0,0,0
3193,31,0,0,0
3350,31,0,0,0
3352,31,0,0,0
3435,31,0,0,0
3539,31,0,0,0
3552,31,0,0,0
3714,31,0,0,0
3732,31,0,0,0
3952,31,0,0,0
3962,31,0,0,0
4047,31,0,0,0
4103,31,0,0,0
4356,31,0,0,0
4397,31,0,0,0
4410,31,0,0,0
4425,31,0,0,0
4447,31,0,0,0
4456,31,0,0,0
4582,31,0,0,0
4661,31,0,0,0
4702,31,0,0,0
4717,31,0,0,0
4799,31,0,0,0
4873,31,0,0,0
4889,31,0,0,0
5050,31,0,0,0
5223,31,0,0,0
5353,31,0,0,0
5690,31,0,0,0
5737,31,0,0,0
5835,31,0,0,0
5906,31,0,0,0
6015,31,0,0,0
6087,31,0,0,0
6092,31,0,0,0
6189,31,0,0,0
6250,31,0,0,0
6379,31,0,0,0
7493,31,0,0,0
7673,31,0,0,0
7686,31,0,0,0
113,230,1,1,0
202,230,0,0,0
279,230,0,0,0
435,230,0,0,0
589,230,0,0,0
723,230,0,0,0
741,230,1,1,0
768,230,0,0,0
792,230,0,0,0
855,230,0,0,0
978,230,0,0,0
1009,230,0,0,0
1171,230,0,0,0
1630,230,0,0,0
1786,230,0,0,0
2098,230,0,0,0
2122,230,0,0,0
2288,230,0,0,0
2316,230,1,1,0
2443,230,1,1,0
2448,230,1,1,0
2614,230,0,0,0
2715,230,1,1,0
2748,230,0,0,0
2759,230,1,1,0
2815,230,1,1,0
2860,230,1,1,0
2861,230,1,1,0
2967,230,0,0,0
3014,230,1,1,0
3060,230,1,1,0
3306,230,0,0,0
3716,230,0,0,0
4027,230,0,0,0
4128,230,0,0,0
4229,230,0,0,0
4292,230,0,0,0
4381,230,0,0,0
4457,230,0,0,0
4519,230,0,0,0
4618,230,0,0,0
4618,230,1,1,0
4633,230,0,0,0
4728,230,0,0,0
4748,230,0,0,0
4768,230,1,1,0
4844,230,1,1,0
4878,230,0,0,0
5052,230,0,0,0
5258,230,1,1,0
5281,230,0,0,0
5331,230,0,0,0
5400,230,0,0,0
5440,230,0,0,0
5447,230,0,0,0
5637,230,1,1,0
5833,230,0,0,0
5834,230,1,1,0
5842,230,0,0,0
5903,230,0,0,0
6070,230,0,0,0
6187,230,0,0,0
6509,230,1,1,0
6544,230,0,0,0
48400,165,0,0,0
48256,165,0,0,0
48249,165,0,0,0
48126,165,0,0,0
48112,165,0,0,0
48108,165,0,0,0
48000,165,0,0,0
47937,165,0,0,0
47935,165,0,0,0
47924,165,0,0,0
47819,165,0,0,0
47674,165,0,0,0
47564,165,0,0,0
47395,165,0,0,0
47246,165,0,0,0
47176,165,0,0,0
1150,165,0,0,0
1033,165,0,0,0
1009,165,0,0,0
923,165,0,0,0
918,165,0,0,0
824,165,0,0,0
799,165,0,0,0
628,165,0,0,0
622,165,0,0,0
565,165,0,0,0
558,165,0,0,0
538,165,0,0,0
513,165,0,0,0
483,165,0,0,0
476,165,0,0,0
48434,165,0,0,0
4483,165,0,0,0
4422,165,0,0,0
4326,165,0,0,0
4288,165,0,0,0
4175,165,0,0,0
4148,165,0,0,0
4031,165,0,0,0
4006,165,0,0,0
3970,165,0,0,0
3738,165,0,0,0
3677,165,0,0,0
3644,165,0,0,0
3625,165,0,0,0
3486,165,0,0,0
3362,165,0,0,0
3330,165,0,0,0
5433,165,0,0,0
5432,165,0,0,0
5388,165,0,0,0
5333,165,0,0,0
5103,165,0,0,0
4952,165,0,0,0
4889,165,0,0,0
4726,165,0,0,0
4720,165,0,0,0
4692,165,0,0,0
4682,165,0,0,0
4678,165,0,0,0
4642,165,0,0,0
4612,165,0,0,0
4578,165,0,0,0
4508,165,0,0,0
6051,165,0,0,0
6011,165,0,0,0
5995,165,0,0,0
5937,165,0,0,0
5904,165,0,0,0
5823,165,0,0,0
5771,165,0,0,0
5737,165,0,0,0
5662,165,0,0,0
5635,165,0,0,0
5626,165,0,0,0
5576,165,0,0,0
5543,165,0,0,0
5528,165,0,0,0
5496,165,0,0,0
5481,165,0,0,0
6603,165,0,0,0
6519,165,0,0,0
6412,165,0,0,0
6408,165,0,0,0
6390,165,0,0,0
6386,165,0,0,0
6337,165,0,0,0
6302,165,0,0,0
6295,165,0,0,0
6231,165,0,0,0
6150,165,0,0,0
6131,165,0,0,0
6098,165,0,0,0
6086,165,0,0,0
6084,165,0,0,0
6075,165,0,0,0
7342,165,0,0,0
7269,165,0,0,0
7256,165,0,0,0
7198,165,0,0,0
7174,165,0,0,0
7137,165,0,0,0
7111,165,0,0,0
7098,165,0,0,0
6864,165,0,0,0
6839,165,0,0,0
6791,165,0,0,0
6778,165,0,0,0
49242,92,0,0,0
49047,92,0,0,0
48789,92,0,0,0
48757,92,0,0,0
48732,92,0,0,0
48427,92,0,0,0
48373,92,0,0,0
48370,92,0,0,0
48311,92,0,0,0
48230,92,0,0,0
48172,92,0,0,0
48119,92,0,0,0
48112,92,0,0,0
48076,92,0,0,0
48060,92,0,0,0
48037,92,0,0,0
737,92,0,0,0
712,92,0,0,0
700,92,0,0,0
653,92,0,0,0
591,92,0,0,0
523,92,0,0,0
522,92,0,0,0
520,92,0,0,0
324,92,0,0,0
316,92,0,0,0
298,92,0,0,0
253,92,0,0,0
188,92,0,0,0
172,92,0,0,0
115,92,0,0,0
49525,92,0,0,0
2786,92,0,0,0
2729,92,0,0,0
2625,92,0,0,0
2587,92,0,0,0
2563,92,0,0,0
2521,92,0,0,0
2430,92,0,0,0
2393,92,0,0,0
2386,92,0,0,0
2290,92,0,0,0
2253,92,0,0,0
2251,92,0,0,0
2234,92,0,0,0
2208,92,0,0,0
2207,92,0,0,0
1983,92,0,0,0
3874,92,0,0,0
3857,92,0,0,0
3838,92,0,0,0
3738,92,0,0,0
3735,92,0,0,0
3710,92,0,0,0
3676,92,0,0,0
3669,92,0,0,0
3618,92,0,0,0
3609,92,0,0,0
3581,92,0,0,0
3461,92,0,0,0
3310,92,0,0,0
3195,92,0,0,0
3114,92,0,0,0
3106,92,0,0,0
4576,92,0,0,0
4507,92,0,0,0
4494,92,0,0,0
4480,92,0,0,0
4438,92,0,0,0
4413,92,0,0,0
4401,92,0,0,0
4351,92,0,0,0
4150,92,0,0,0
4126,92,0,0,0
4054,92,0,0,0
4022,92,0,0,0
4002,92,0,0,0
3947,92,0,0,0
3920,92,0,0,0
3917,92,0,0,0
5117,92,0,0,0
5100,92,0,0,0
5064,92,0,0,0
5042,92,0,0,0
5018,92,0,0,0
4988,92,0,0,0
4970,92,0,0,0
4956,92,0,0,0
4898,92,0,0,0
4839,92,0,0,0
4810,92,0,0,0
4727,92,0,0,0
4692,92,0,0,0
4669,92,0,0,0
4629,92,0,0,0
4592,92,0,0,0
5557,92,0,0,0
5421,92,0,0,0
5415,92,0,0,0
5385,92,0,0,0
5362,92,0,0,0
5356,92,0,0,0
5333,92,0,0,0
5304,92,0,0,0
5290,92,0,0,0
5274,92,0,0,0
5254,92,0,0,0
5243,92,0,0,0
5233,92,0,0,0
5190,92,0,0,0
5156,92,0,0,0
5144,92,0,0,0
5952,92,0,0,0
5946,92,0,0,0
5944,92,0,0,0
5913,92,0,0,0
5852,92,0,0,0
5823,92,0,0,0
5819,92,0,0,0
5802,92,0,0,0
5796,92,0,0,0
5768,92,0,0,0
5764,92,0,0,0
5680,92,0,0,0
5649,92,0,0,0
5625,92,0,0,0
5599,92,0,0,0
5558,92,0,0,0
6465,92,0,0,0
6458,92,0,0,0
6426,92,0,0,0
6397,92,0,0,0
6389,92,0,0,0
6344,92,0,0,0
6295,92,0,0,0
6207,92,0,0,0
6182,92,0,0,0
6179,92,0,0,0
6069,92,0,0,0
6022,92,0,0,0
6020,92,0,0,0
5967,92,0,0,0
5965,92,0,0,0
5957,92,0,0,0
6954,92,0,0,0
6872,92,0,0,0
6831,92,0,0,0
6807,92,0,0,0
6772,92,0,0,0
6768,92,0,0,0
6726,92,0,0,0
6702,92,0,0,0
6689,92,0,0,0
6674,92,0,0,0
6640,92,0,0,0
6621,92,0,0,0
6599,92,0,0,0
6566,92,0,0,0
6506,92,0,0,0
6503,92,0,0,0
7506,92,0,0,0
7410,92,0,0,0
7406,92,0,0,0
7399,92,0,0,0
7332,92,0,0,0
7297,92,0,0,0
7237,92,0,0,0
7174,92,0,0,0
7124,92,0,0,0
7118,92,0,0,0
49299,144,0,0,0
49265,144,0,0,0
49251,144,0,0,0
49094,144,0,0,0
49092,144,0,0,0
49077,144,0,0,0
49066,144,0,0,0
49061,144,0,0,0
49037,144,0,0,0
49029,144,0,0,0
49022,144,0,0,0
49014,144,0,0,0
48939,144,0,0,0
48871,144,0,0,0
48845,144,0,0,0
48824,144,0,0,0
543,144,0,0,0
539,144,0,0,0
498,144,0,0,0
487,144,0,0,0
460,144,0,0,0
402,144,0,0,0
374,144,0,0,0
348,144,0,0,0
320,144,0,0,0
271,144,0,0,0
270,144,0,0,0
268,144,0,0,0
220,144,0,0,0
215,144,0,0,0
189,144,0,0,0
49352,144,0,0,0
2966,144,0,0,0
2897,144,0,0,0
2878,144,0,0,0
2848,144,0,0,0
2825,144,0,0,0
2771,144,0,0,0
2770,144,0,0,0
2737,144,0,0,0
2670,144,0,0,0
2585,144,0,0,0
2580,144,0,0,0
2552,144,0,0,0
2550,144,0,0,0
2522,144,0,0,0
2518,144,0,0,0
2478,144,0,0,0
3397,144,0,0,0
3385,144,0,0,0
3287,144,0,0,0
3274,144,0,0,0
3261,144,0,0,0
3256,144,0,0,0
3240,144,0,0,0
3224,144,0,0,0
3185,144,0,0,0
3162,144,0,0,0
3155,144,0,0,0
3069,144,0,0,0
3060,144,0,0,0
3005,144,0,0,0
2986,144,0,0,0
2979,144,0,0,0
4033,144,0,0,0
3971,144,0,0,0
3961,144,0,0,0
3929,144,0,0,0
3898,144,0,0,0
3892,144,0,0,0
3884,144,0,0,0
3845,144,0,0,0
3831,144,0,0,0
3768,144,0,0,0
3754,144,0,0,0
3753,144,0,0,0
3571,144,0,0,0
3474,144,0,0,0
3415,144,0,0,0
3399,144,0,0,0
4545,144,0,0,0
4497,144,0,0,0
4492,144,0,0,0
4323,144,0,0,0
4305,144,0,0,0
4291,144,0,0,0
4260,144,0,0,0
4222,144,0,0,0
4221,144,0,0,0
4214,144,0,0,0
4202,144,0,0,0
4198,144,0,0,0
4186,144,0,0,0
4166,144,0,0,0
4146,144,0,0,0
4097,144,0,0,0
4972,144,0,0,0
4952,144,0,0,0
4930,144,0,0,0
4920,144,0,0,0
4916,144,0,0,0
4911,144,0,0,0
4892,144,0,0,0
4820,144,0,0,0
4790,144,0,0,0
4730,144,0,0,0
4707,144,0,0,0
4687,144,0,0,0
4654,144,0,0,0
4631,144,0,0,0
4577,144,0,0,0
4566,144,0,0,0
5322,144,0,0,0
5280,144,0,0,0
5268,144,0,0,0
5266,144,0,0,0
5205,144,0,0,0
5193,144,0,0,0
5143,144,0,0,0
5121,144,0,0,0
5110,144,0,0,0
5105,144,0,0,0
5053,144,0,0,0
5030,144,0,0,0
5022,144,0,0,0
5015,144,0,0,0
5002,144,0,0,0
4973,144,0,0,0
99,494,1,0,-1
117,494,1,0,-1
537,494,1,0,-1
662,494,1,0,-1
696,494,1,0,-1
1339,494,1,0,-1
2273,494,1,0,-1
2080,494,1,0,-1
2610,494,1,0,-1
2817,494,1,0,-1
2335,494,1,0,-1
2576,494,1,0,-1
2864,494,1,0,-1
2930,494,1,0,-1
3101,494,1,0,-1
3062,494,1,0,-1
4655,494,1,0,-1
4450,494,1,0,-1
3245,494,1,0,-1
3311,494,1,0,-1
3330,494,1,0,-1
3747,494,1,0,-1
3963,494,1,0,-1
3902,494,1,0,-1
4865,494,1,0,-1
4376,494,1,0,-1
4274,494,1,0,-1
5772,494,1,0,-1
5410,494,1,0,-1
5600,494,1,0,-1
5001,494,1,0,-1
46935,327,0,0,0
46258,327,0,0,0
46215,327,0,0,0
46177,327,0,0,0
45785,327,0,0,0
45362,327,0,0,0
45236,327,0,0,0
44835,327,0,0,0
44763,327,0,0,0
44754,327,0,0,0
44524,327,0,0,0
44378,327,0,0,0
44352,327,0,0,0
44096,327,0,0,0
44040,327,0,0,0
44028,327,0,0,0
1922,327,0,0,0
1884,327,0,0,0
1787,327,0,0,0
1587,327,0,0,0
1383,327,0,0,0
1286,327,0,0,0
1117,327,0,0,0
1053,327,0,0,0
788,327,0,0,0
752,327,0,0,0
750,327,0,0,0
703,327,0,0,0
448,327,0,0,0
344,327,0,0,0
274,327,0,0,0
47316,327,0,0,0
5923,327,0,0,0
5918,327,0,0,0
5873,327,0,0,0
5830,327,0,0,0
5764,327,0,0,0
5623,327,0,0,0
5586,327,0,0,0
5553,327,0,0,0
5467,327,0,0,0
5377,327,0,0,0
5374,327,0,0,0
5255,327,0,0,0
5236,327,0,0,0
5217,327,0,0,0
5188,327,0,0,0
5115,327,0,0,0
7750,327,0,0,0
7744,327,0,0,0
7694,327,0,0,0
7376,327,0,0,0
7264,327,0,0,0
7256,327,0,0,0
7170,327,0,0,0
7153,327,0,0,0
7099,327,0,0,0
7002,327,0,0,0
6580,327,0,0,0
6529,327,0,0,0
6315,327,0,0,0
6299,327,0,0,0
6284,327,0,0,0
6073,327,0,0,0
9162,327,0,0,0
8944,327,0,0,0
8748,327,0,0,0
8744,327,0,0,0
8643,327,0,0,0
8570,327,0,0,0
8452,327,0,0,0
8274,327,0,0,0
8222,327,0,0,0
8192,327,0,0,0
8166,327,0,0,0
8141,327,0,0,0
8108,327,0,0,0
7843,327,0,0,0
7837,327,0,0,0
7795,327,0,0,0
10280,327,0,0,0
10177,327,0,0,0
10166,327,0,0,0
10161,327,0,0,0
10157,327,0,0,0
10009,327,0,0,0
9942,327,0,0,0
9728,327,0,0,0
9714,327,0,0,0
9689,327,0,0,0
9679,327,0,0,0
9659,327,0,0,0
9556,327,0,0,0
9397,327,0,0,0
9271,327,0,0,0
9246,327,0,0,0
11321,327,0,0,0
11308,327,0,0,0
11260,327,0,0,0
11237,327,0,0,0
11226,327,0,0,0
11003,327,0,0,0
10920,327,0,0,0
10907,327,0,0,0
10877,327,0,0,0
10826,327,0,0,0
10661,327,0,0,0
10572,327,0,0,0
10548,327,0,0,0
10404,327,0,0,0
10383,327,0,0,0
10356,327,0,0,0
13206,327,0,0,0
13192,327,0,0,0
13108,327,0,0,0
13060,327,0,0,0
12980,327,0,0,0
12908,327,0,0,0
12827,327,0,0,0
12761,327,0,0,0
12352,327,0,0,0
12267,327,0,0,0
12191,327,0,0,0
11943,327,0,0,0
11912,327,0,0,0
11627,327,0,0,0
11554,327,0,0,0
11473,327,0,0,0
14584,327,0,0,0
14522,327,0,0,0
14485,327,0,0,0
14393,327,0,0,0
125,435,0,0,0
197,435,0,0,0
199,435,0,0,0
213,435,0,0,0
227,435,0,0,0
350,435,0,0,0
757,435,0,0,0
829,435,0,0,0
852,435,0,0,0
877,435,0,0,0
943,435,0,0,0
1101,435,0,0,0
1303,435,0,0,0
1316,435,0,0,0
1549,435,0,0,0
1710,435,0,0,0
1717,435,0,0,0
1785,435,0,0,0
1950,435,0,0,0
2023,435,0,0,0
2047,435,0,0,0
2048,435,0,0,0
2054,435,0,0,0
2204,435,0,0,0
2236,435,0,0,0
2282,435,0,0,0
2363,435,0,0,0
2515,435,0,0,0
2613,435,0,0,0
2667,435,0,0,0
2673,435,0,0,0
2678,435,0,0,0
2747,435,0,0,0
2776,435,0,0,0
3036,435,0,0,0
3066,435,0,0,0
3114,435,0,0,0
3162,435,0,0,0
3239,435,0,0,0
3312,435,0,0,0
3350,435,0,0,0
3399,435,0,0,0
3481,435,0,0,0
3645,435,0,0,0
3694,435,0,0,0
3712,435,0,0,0
3757,435,0,0,0
3760,435,0,0,0
3895,435,0,0,0
3916,435,0,0,0
3990,435,0,0,0
4147,435,0,0,0
4284,435,0,0,0
4311,435,0,0,0
4344,435,0,0,0
4349,435,0,0,0
126,170,1,1,0
145,170,1,1,0
428,170,1,1,0
433,170,1,1,0
565,170,0,0,0
751,170,0,0,0
919,170,1,1,0
1551,170,0,0,0
2094,170,0,0,0
2377,170,1,1,0
2468,170,1,1,0
2499,170,1,1,0
