id,area,loss_0_1,diff_loss,diff_target
2586,438,1,1,0
2710,438,0,0,0
2717,438,0,0,0
2816,438,0,0,0
2908,438,0,0,0
3050,438,1,1,0
3165,438,1,1,0
3167,438,0,0,0
3169,438,1,1,0
3292,438,0,0,0
3298,438,0,0,0
3311,438,0,0,0
3318,438,1,1,0
3383,438,0,0,0
3431,438,1,1,0
3444,438,0,0,0
3459,438,0,0,0
3497,438,0,0,0
3601,438,0,0,0
3698,438,0,0,0
3701,438,0,0,0
3747,438,0,0,0
3782,438,0,0,0
3801,438,1,1,0
3860,438,0,0,0
3903,438,0,0,0
3923,438,0,0,0
4044,438,0,0,0
4067,438,0,0,0
4083,438,1,1,0
4094,438,0,0,0
4162,438,1,1,0
4193,438,1,1,0
4301,438,0,0,0
4398,438,0,0,0
4428,438,0,0,0
4431,438,0,0,0
4479,438,0,0,0
4517,438,1,1,0
4671,438,1,1,0
4888,438,0,0,0
4905,438,1,1,0
4959,438,0,0,0
25,121,0,0,0
99,121,0,0,0
116,121,0,0,0
154,121,0,0,0
635,121,1,1,0
1044,121,0,0,0
1236,121,0,0,0
1250,121,0,0,0
1408,121,0,0,0
1497,121,0,0,0
1946,121,0,0,0
2023,121,0,0,0
2319,121,0,0,0
2464,121,1,1,0
2473,121,0,0,0
2512,121,1,1,0
2540,121,1,1,0
2755,121,0,0,0
3342,121,0,0,0
3552,121,0,0,0
3720,121,1,1,0
3756,121,0,0,0
3815,121,1,1,0
3847,121,1,1,0
49829,433,0,0,0
49820,433,0,0,0
49802,433,0,0,0
49786,433,0,0,0
49775,433,0,0,0
49768,433,0,0,0
49754,433,0,0,0
49752,433,0,0,0
49739,433,0,0,0
49701,433,0,0,0
49699,433,0,0,0
49683,433,0,0,0
49656,433,0,0,0
49648,433,0,0,0
49646,433,0,0,0
49538,433,0,0,0
305,433,0,0,0
303,433,0,0,0
278,433,0,0,0
270,433,0,0,0
256,433,0,0,0
252,433,0,0,0
213,433,0,0,0
202,433,0,0,0
187,433,0,0,0
184,433,0,0,0
169,433,0,0,0
168,433,0,0,0
167,433,0,0,0
113,433,0,0,0
100,433,0,0,0
49836,433,0,0,0
2404,433,0,0,0
2402,433,0,0,0
2369,433,0,0,0
2351,433,0,0,0
2335,433,0,0,0
2307,433,0,0,0
2168,433,0,0,0
2157,433,0,0,0
2100,433,0,0,0
2097,433,0,0,0
2081,433,0,0,0
2051,433,0,0,0
1957,433,0,0,0
1863,433,0,0,0
1860,433,0,0,0
1845,433,0,0,0
2552,433,0,0,0
2550,433,0,0,0
2535,433,0,0,0
2533,433,0,0,0
2505,433,0,0,0
2504,433,0,0,0
2503,433,0,0,0
2496,433,0,0,0
2478,433,0,0,0
2477,433,0,0,0
2472,433,0,0,0
2471,433,0,0,0
2469,433,0,0,0
2462,433,0,0,0
2455,433,0,0,0
2419,433,0,0,0
2711,433,0,0,0
2687,433,0,0,0
2660,433,0,0,0
2640,433,0,0,0
2635,433,0,0,0
2625,433,0,0,0
2619,433,0,0,0
2614,433,0,0,0
2607,433,0,0,0
2603,433,0,0,0
2602,433,0,0,0
2583,433,0,0,0
2580,433,0,0,0
2571,433,0,0,0
2567,433,0,0,0
2555,433,0,0,0
2866,433,0,0,0
2863,433,0,0,0
2852,433,0,0,0
2847,433,0,0,0
2834,433,0,0,0
2830,433,0,0,0
2799,433,0,0,0
2789,433,0,0,0
2786,433,0,0,0
2780,433,0,0,0
2771,433,0,0,0
2754,433,0,0,0
2752,433,0,0,0
2733,433,0,0,0
2724,433,0,0,0
2716,433,0,0,0
3085,433,0,0,0
3042,433,0,0,0
3025,433,0,0,0
3024,433,0,0,0
3017,433,0,0,0
3002,433,0,0,0
2996,433,0,0,0
2983,433,0,0,0
2974,433,0,0,0
2973,433,0,0,0
2959,433,0,0,0
2954,433,0,0,0
2935,433,0,0,0
2933,433,0,0,0
2925,433,0,0,0
2890,433,0,0,0
3188,433,0,0,0
3180,433,0,0,0
3178,433,0,0,0
3176,433,0,0,0
3174,433,0,0,0
3171,433,0,0,0
3159,433,0,0,0
3156,433,0,0,0
3139,433,0,0,0
3128,433,0,0,0
3125,433,0,0,0
3122,433,0,0,0
3104,433,0,0,0
3103,433,0,0,0
3098,433,0,0,0
3088,433,0,0,0
3299,433,0,0,0
3298,433,0,0,0
3280,433,0,0,0
3278,433,0,0,0
3275,433,0,0,0
3260,433,0,0,0
3258,433,0,0,0
3239,433,0,0,0
3231,433,0,0,0
3211,433,0,0,0
3210,433,0,0,0
3209,433,0,0,0
3197,433,0,0,0
3194,433,0,0,0
3192,433,0,0,0
3191,433,0,0,0
3397,433,0,0,0
3395,433,0,0,0
3381,433,0,0,0
3380,433,0,0,0
3365,433,0,0,0
3357,433,0,0,0
3354,433,0,0,0
3351,433,0,0,0
3348,433,0,0,0
3347,433,0,0,0
3330,433,0,0,0
3328,433,0,0,0
3324,433,0,0,0
3322,433,0,0,0
3321,433,0,0,0
3315,433,0,0,0
3700,433,0,0,0
3683,433,0,0,0
3646,433,0,0,0
3571,433,0,0,0
3566,433,0,0,0
3548,433,0,0,0
3539,433,0,0,0
3504,433,0,0,0
3500,433,0,0,0
3488,433,0,0,0
3486,433,0,0,0
3478,433,0,0,0
3452,433,0,0,0
3449,433,0,0,0
3438,433,0,0,0
3425,433,0,0,0
4398,433,0,0,0
4270,433,0,0,0
4267,433,0,0,0
4265,433,0,0,0
4170,433,0,0,0
4095,433,0,0,0
4037,433,0,0,0
4028,433,0,0,0
47786,354,0,0,0
47506,354,0,0,0
47185,354,0,0,0
46974,354,0,0,0
46966,354,0,0,0
46961,354,0,0,0
46836,354,0,0,0
46785,354,0,0,0
46684,354,0,0,0
46662,354,0,0,0
46429,354,0,0,0
46374,354,0,0,0
45871,354,0,0,0
45858,354,0,0,0
45759,354,0,0,0
45722,354,0,0,0
849,354,0,0,0
830,354,0,0,0
806,354,0,0,0
750,354,0,0,0
596,354,0,0,0
570,354,0,0,0
536,354,0,0,0
523,354,0,0,0
442,354,0,0,0
423,354,0,0,0
393,354,0,0,0
367,354,0,0,0
363,354,0,0,0
352,354,0,0,0
292,354,0,0,0
48120,354,0,0,0
5067,354,0,0,0
4945,354,0,0,0
4929,354,0,0,0
4894,354,0,0,0
4891,354,0,0,0
4884,354,0,0,0
4851,354,0,0,0
4813,354,0,0,0
4809,354,0,0,0
4764,354,0,0,0
4759,354,0,0,0
4756,354,0,0,0
4750,354,0,0,0
4725,354,0,0,0
4711,354,0,0,0
4704,354,0,0,0
5458,354,0,0,0
5388,354,0,0,0
5385,354,0,0,0
5358,354,0,0,0
5286,354,0,0,0
5269,354,0,0,0
5267,354,0,0,0
5264,354,0,0,0
5257,354,0,0,0
5231,354,0,0,0
5221,354,0,0,0
5161,354,0,0,0
5157,354,0,0,0
5132,354,0,0,0
5079,354,0,0,0
5071,354,0,0,0
5961,354,0,0,0
5949,354,0,0,0
5941,354,0,0,0
5910,354,0,0,0
5894,354,0,0,0
5890,354,0,0,0
5829,354,0,0,0
5828,354,0,0,0
5784,354,0,0,0
5766,354,0,0,0
5675,354,0,0,0
5651,354,0,0,0
5646,354,0,0,0
5628,354,0,0,0
5605,354,0,0,0
5575,354,0,0,0
6222,354,0,0,0
6199,354,0,0,0
6198,354,0,0,0
6191,354,0,0,0
6185,354,0,0,0
6181,354,0,0,0
6168,354,0,0,0
6141,354,0,0,0
6114,354,0,0,0
6111,354,0,0,0
6103,354,0,0,0
6094,354,0,0,0
6061,354,0,0,0
6002,354,0,0,0
6000,354,0,0,0
5975,354,0,0,0
6667,354,0,0,0
6666,354,0,0,0
6624,354,0,0,0
6563,354,0,0,0
6550,354,0,0,0
6539,354,0,0,0
6505,354,0,0,0
6500,354,0,0,0
6462,354,0,0,0
6460,354,0,0,0
6411,354,0,0,0
6400,354,0,0,0
6397,354,0,0,0
6362,354,0,0,0
6237,354,0,0,0
6230,354,0,0,0
8272,354,0,0,0
7827,354,0,0,0
7793,354,0,0,0
7492,354,0,0,0
7329,354,0,0,0
7268,354,0,0,0
7065,354,0,0,0
6972,354,0,0,0
6956,354,0,0,0
6943,354,0,0,0
6903,354,0,0,0
6896,354,0,0,0
6891,354,0,0,0
6885,354,0,0,0
6847,354,0,0,0
6768,354,0,0,0
9560,354,0,0,0
9502,354,0,0,0
9431,354,0,0,0
9388,354,0,0,0
9352,354,0,0,0
9296,354,0,0,0
9269,354,0,0,0
9257,354,0,0,0
9247,354,0,0,0
9161,354,0,0,0
9047,354,0,0,0
8982,354,0,0,0
49819,318,0,0,0
49791,318,0,0,0
49776,318,0,0,0
49750,318,0,0,0
49739,318,0,0,0
49721,318,0,0,0
49709,318,0,0,0
49696,318,0,0,0
49636,318,0,0,0
49588,318,0,0,0
49563,318,0,0,0
49545,318,0,0,0
49537,318,0,0,0
49511,318,0,0,0
49507,318,0,0,0
49468,318,0,0,0
332,318,0,0,0
326,318,0,0,0
299,318,0,0,0
292,318,0,0,0
280,318,0,0,0
278,318,0,0,0
256,318,0,0,0
230,318,0,0,0
222,318,0,0,0
216,318,0,0,0
167,318,0,0,0
151,318,0,0,0
147,318,0,0,0
126,318,0,0,0
121,318,0,0,0
49840,318,0,0,0
2672,318,0,0,0
2669,318,0,0,0
2660,318,0,0,0
2655,318,0,0,0
2648,318,0,0,0
2637,318,0,0,0
2631,318,0,0,0
2620,318,0,0,0
2609,318,0,0,0
2605,318,0,0,0
2604,318,0,0,0
2555,318,0,0,0
2446,318,0,0,0
2311,318,0,0,0
2245,318,0,0,0
2129,318,0,0,0
2795,318,0,0,0
2789,318,0,0,0
2783,318,0,0,0
2772,318,0,0,0
2771,318,0,0,0
2762,318,0,0,0
2753,318,0,0,0
2750,318,0,0,0
2748,318,0,0,0
2742,318,0,0,0
2728,318,0,0,0
2722,318,0,0,0
2719,318,0,0,0
2712,318,0,0,0
2690,318,0,0,0
2684,318,0,0,0
3008,318,0,0,0
3000,318,0,0,0
2997,318,0,0,0
2996,318,0,0,0
2989,318,0,0,0
2980,318,0,0,0
2961,318,0,0,0
2952,318,0,0,0
2943,318,0,0,0
2906,318,0,0,0
2890,318,0,0,0
2863,318,0,0,0
2862,318,0,0,0
2860,318,0,0,0
2836,318,0,0,0
2814,318,0,0,0
3230,318,0,0,0
3225,318,0,0,0
3219,318,0,0,0
3194,318,0,0,0
3163,318,0,0,0
3149,318,0,0,0
3146,318,0,0,0
3114,318,1,1,0
3110,318,0,0,0
3105,318,0,0,0
3103,318,0,0,0
3088,318,0,0,0
3070,318,0,0,0
3068,318,0,0,0
3051,318,0,0,0
3009,318,0,0,0
3410,318,0,0,0
3407,318,0,0,0
3393,318,0,0,0
3389,318,0,0,0
3387,318,0,0,0
3382,318,0,0,0
3374,318,0,0,0
3371,318,0,0,0
3370,318,0,0,0
3361,318,0,0,0
3339,318,0,0,0
3315,318,0,0,0
3307,318,0,0,0
3271,318,0,0,0
3267,318,0,0,0
3255,318,0,0,0
3617,318,0,0,0
3615,318,0,0,0
3596,318,0,0,0
3595,318,0,0,0
3581,318,0,0,0
3575,318,0,0,0
3565,318,0,0,0
3556,318,0,0,0
3522,318,0,0,0
3520,318,0,0,0
3516,318,0,0,0
3506,318,0,0,0
3501,318,0,0,0
3463,318,0,0,0
3449,318,0,0,0
3425,318,0,0,0
4778,318,0,0,0
4698,318,0,0,0
4497,318,0,0,0
4411,318,0,0,0
4317,318,0,0,0
4168,318,0,0,0
4160,318,0,0,0
48875,350,0,0,0
48316,350,0,0,0
47992,350,0,0,0
47719,350,0,0,0
47716,350,0,0,0
46977,350,0,0,0
46699,350,0,0,0
46371,350,0,0,0
46089,350,0,0,0
46050,350,0,0,0
45845,350,0,0,0
45648,350,0,0,0
45475,350,0,0,0
45350,350,0,0,0
45221,350,0,0,0
45205,350,0,0,0
437,350,0,0,0
424,350,0,0,0
312,350,0,0,0
310,350,0,0,0
308,350,0,0,0
276,350,0,0,0
264,350,0,0,0
262,350,0,0,0
243,350,0,0,0
233,350,0,0,0
196,350,0,0,0
190,350,0,0,0
182,350,0,0,0
159,350,0,0,0
114,350,0,0,0
48954,350,0,0,0
5392,350,0,0,0
5373,350,0,0,0
5372,350,0,0,0
5371,350,0,0,0
5357,350,0,0,0
5313,350,0,0,0
5250,350,0,0,0
5199,350,0,0,0
5148,350,0,0,0
5130,350,0,0,0
5117,350,0,0,0
4991,350,0,0,0
4908,350,0,0,0
4607,350,0,0,0
4471,350,0,0,0
4276,350,0,0,0
5666,350,0,0,0
5651,350,0,0,0
5614,350,0,0,0
5604,350,0,0,0
5576,350,0,0,0
5569,350,0,0,0
5567,350,0,0,0
5539,350,0,0,0
5504,350,0,0,0
5497,350,0,0,0
5489,350,0,0,0
5462,350,0,0,0
5436,350,0,0,0
5418,350,0,0,0
5416,350,0,0,0
5410,350,0,0,0
5995,350,0,0,0
5993,350,0,0,0
5989,350,0,0,0
5939,350,0,0,0
5931,350,0,0,0
5927,350,0,0,0
5913,350,0,0,0
5882,350,0,0,0
5827,350,0,0,0
5807,350,0,0,0
5770,350,0,0,0
5752,350,0,0,0
5716,350,0,0,0
5700,350,0,0,0
5683,350,0,0,0
5679,350,0,0,0
6349,350,0,0,0
6314,350,0,0,0
6309,350,0,0,0
6308,350,0,0,0
6306,350,0,0,0
6296,350,0,0,0
6196,350,0,0,0
6189,350,0,0,0
6179,350,0,0,0
6173,350,0,0,0
6145,350,0,0,0
6138,350,0,0,0
6109,350,0,0,0
6092,350,0,0,0
6061,350,0,0,0
6004,350,0,0,0
8917,350,0,0,0
7325,350,0,0,0
7142,350,0,0,0
7140,350,0,0,0
7122,350,0,0,0
6622,350,0,0,0
6595,350,0,0,0
6588,350,0,0,0
6575,350,0,0,0
6555,350,0,0,0
6519,350,0,0,0
6503,350,0,0,0
6489,350,0,0,0
6486,350,0,0,0
6470,350,0,0,0
6466,350,0,0,0
13543,350,0,0,0
13246,350,0,0,0
12579,350,0,0,0
29,413,1,1,0
50,413,0,0,0
63,413,0,0,0
67,413,0,0,0
94,413,0,0,0
117,413,0,0,0
131,413,0,0,0
145,413,0,0,0
205,413,0,0,0
238,413,0,0,0
268,413,0,0,0
274,413,0,0,0
316,413,0,0,0
333,413,0,0,0
338,413,0,0,0
460,413,0,0,0
693,413,0,0,0
765,413,0,0,0
837,413,0,0,0
870,413,0,0,0
916,413,0,0,0
954,413,0,0,0
1028,413,0,0,0
1066,413,0,0,0
1242,413,0,0,0
1257,413,0,0,0
1288,413,1,1,0
1420,413,0,0,0
1457,413,0,0,0
1482,413,0,0,0
1646,413,0,0,0
1661,413,0,0,0
1701,413,0,0,0
1702,413,1,1,0
1744,413,0,0,0
1778,413,0,0,0
1839,413,0,0,0
1942,413,1,1,0
2161,413,0,0,0
2247,413,0,0,0
2260,413,0,0,0
2406,413,0,0,0
2498,413,0,0,0
2499,413,0,0,0
2542,413,0,0,0
2617,413,0,0,0
2624,413,0,0,0
2631,413,0,0,0
2719,413,0,0,0
2731,413,0,0,0
2763,413,0,0,0
2863,413,0,0,0
2934,413,0,0,0
2965,413,0,0,0
2966,413,0,0,0
2984,413,0,0,0
3027,413,0,0,0
3090,413,0,0,0
3264,413,0,0,0
3350,413,0,0,0
3361,413,0,0,0
3372,413,0,0,0
3471,413,0,0,0
3526,413,0,0,0
3536,413,0,0,0
3580,413,0,0,0
3692,413,0,0,0
3742,413,0,0,0
3743,413,0,0,0
3779,413,0,0,0
3864,413,0,0,0
3906,413,0,0,0
3990,413,0,0,0
3992,413,0,0,0
4130,413,0,0,0
4136,413,0,0,0
4241,413,0,0,0
4250,413,0,0,0
4391,413,1,1,0
4439,413,0,0,0
4518,413,0,0,0
4625,413,0,0,0
4628,413,0,0,0
4633,413,0,0,0
4665,413,0,0,0
4743,413,0,0,0
4793,413,0,0,0
4857,413,0,0,0
4869,413,1,1,0
4929,413,0,0,0
4987,413,0,0,0
4998,413,1,1,0
5046,413,1,1,0
5074,413,0,0,0
5085,413,0,0,0
5132,413,1,1,0
5156,413,1,1,0
5159,413,0,0,0
5238,413,0,0,0
5272,413,0,0,0
5282,413,0,0,0
5332,413,0,0,0
5441,413,0,0,0
5457,413,0,0,0
5499,413,0,0,0
49715,298,0,0,0
49712,298,0,0,0
49705,298,0,0,0
49373,298,0,0,0
49176,298,0,0,0
49073,298,0,0,0
49024,298,0,0,0
48652,298,0,0,0
48651,298,0,0,0
48614,298,0,0,0
48603,298,0,0,0
48602,298,0,0,0
48600,298,0,0,0
48581,298,0,0,0
48557,298,0,0,0
48541,298,0,0,0
410,298,0,0,0
387,298,0,0,0
357,298,0,0,0
355,298,0,0,0
350,298,0,0,0
342,298,0,0,0
337,298,0,0,0
328,298,0,0,0
324,298,0,0,0
318,298,0,0,0
279,298,0,0,0
275,298,0,0,0
251,298,0,0,0
231,298,0,0,0
118,298,0,0,0
100,298,0,0,0
3103,298,0,0,0
3061,298,0,0,0
2952,298,0,0,0
2950,298,0,0,0
2891,298,0,0,0
2859,298,0,0,0
2749,298,1,1,0
2648,298,0,0,0
2613,298,0,0,0
2583,298,0,0,0
2515,298,0,0,0
2474,298,0,0,0
2312,298,0,0,0
2306,298,0,0,0
2235,298,0,0,0
2232,298,0,0,0
3341,298,0,0,0
3337,298,0,0,0
3336,298,0,0,0
3333,298,0,0,0
3332,298,0,0,0
3329,298,0,0,0
3318,298,0,0,0
3295,298,0,0,0
3280,298,0,0,0
3254,298,0,0,0
3241,298,0,0,0
3159,298,0,0,0
3144,298,0,0,0
3111,298,0,0,0
3108,298,0,0,0
3107,298,0,0,0
3546,298,0,0,0
3534,298,0,0,0
3532,298,0,0,0
3529,298,1,1,0
3501,298,0,0,0
3490,298,0,0,0
3457,298,0,0,0
3454,298,0,0,0
3448,298,0,0,0
3438,298,0,0,0
3424,298,0,0,0
3423,298,0,0,0
3411,298,0,0,0
3410,298,0,0,0
3359,298,0,0,0
3351,298,0,0,0
3771,298,0,0,0
3767,298,0,0,0
3737,298,0,0,0
3730,298,0,0,0
3727,298,0,0,0
3723,298,0,0,0
3721,298,0,0,0
3712,298,0,0,0
3697,298,0,0,0
3681,298,0,0,0
3660,298,0,0,0
3656,298,0,0,0
3652,298,0,0,0
3640,298,0,0,0
3622,298,0,0,0
3595,298,0,0,0
3964,298,0,0,0
3955,298,0,0,0
3935,298,0,0,0
3931,298,0,0,0
3911,298,0,0,0
3909,298,0,0,0
3865,298,0,0,0
3858,298,0,0,0
3813,298,0,0,0
3799,298,0,0,0
3797,298,0,0,0
3796,298,0,0,0
3792,298,0,0,0
3790,298,0,0,0
3789,298,0,0,0
3782,298,0,0,0
4182,298,0,0,0
4177,298,0,0,0
4159,298,0,0,0
4156,298,0,0,0
4139,298,0,0,0
4138,298,0,0,0
4123,298,0,0,0
4108,298,0,0,0
4106,298,0,0,0
4087,298,0,0,0
4084,298,0,0,0
4051,298,0,0,0
4048,298,0,0,0
3996,298,0,0,0
3979,298,0,0,0
3976,298,0,0,0
4322,298,0,0,0
4317,298,0,0,0
4315,298,0,0,0
4311,298,0,0,0
4303,298,0,0,0
4264,298,0,0,0
4260,298,0,0,0
4255,298,0,0,0
4241,298,0,0,0
4232,298,0,0,0
4221,298,0,0,0
4210,298,0,0,0
4207,298,0,0,0
4187,298,0,0,0
4186,298,0,0,0
4183,298,0,0,0
4483,298,0,0,0
4451,298,0,0,0
4448,298,0,0,0
4428,298,0,0,0
4394,298,0,0,0
4393,298,0,0,0
4378,298,0,0,0
4365,298,0,0,0
4361,298,0,0,0
4349,298,0,0,0
4346,298,0,0,0
4343,298,0,0,0
4339,298,0,0,0
4337,298,0,0,0
4330,298,0,0,0
4329,298,0,0,0
4698,298,0,0,0
4679,298,0,0,0
4669,298,0,0,0
4639,298,0,0,0
4628,298,0,0,0
4621,298,0,0,0
4596,298,0,0,0
4587,298,0,0,0
4585,298,0,0,0
4582,298,0,0,0
4577,298,0,0,0
4529,298,0,0,0
4518,298,0,0,0
4515,298,0,0,0
4494,298,0,0,0
4485,298,0,0,0
4930,298,1,1,0
4902,298,0,0,0
4865,298,0,0,0
4854,298,0,0,0
4847,298,0,0,0
4814,298,0,0,0
4809,298,0,0,0
4804,298,0,0,0
4778,298,0,0,0
4762,298,0,0,0
4759,298,0,0,0
4745,298,0,0,0
4735,298,0,0,0
4724,298,0,0,0
4717,298,0,0,0
4707,298,0,0,0
5136,298,0,0,0
5124,298,0,0,0
5122,298,0,0,0
5105,298,0,0,0
5075,298,0,0,0
5049,298,0,0,0
5018,298,0,0,0
5017,298,0,0,0
5013,298,0,0,0
4974,298,0,0,0
4967,298,0,0,0
4952,298,1,1,0
4950,298,0,0,0
4945,298,0,0,0
4937,298,0,0,0
4935,298,0,0,0
6275,298,0,0,0
6108,298,0,0,0
119,55,1,0,-1
170,55,1,0,-1
258,55,1,0,-1
261,55,1,0,-1
285,55,1,0,-1
293,55,1,0,-1
353,55,1,0,-1
354,55,1,0,-1
373,55,1,0,-1
507,55,1,0,-1
601,55,1,0,-1
686,55,1,0,-1
710,55,1,0,-1
753,55,1,0,-1
754,55,1,0,-1
766,55,1,0,-1
862,55,1,0,-1
873,55,1,0,-1
1137,55,1,0,-1
1164,55,1,0,-1
1272,55,1,0,-1
1370,55,1,0,-1
1375,55,1,0,-1
1376,55,1,0,-1
1410,55,1,0,-1
1428,55,1,0,-1
1436,55,1,0,-1
1601,55,1,0,-1
1727,55,1,0,-1
1812,55,1,0,-1
1857,55,1,0,-1
1864,55,1,0,-1
2066,55,1,0,-1
2485,55,1,0,-1
2599,55,1,0,-1
2616,55,1,0,-1
2655,55,1,0,-1
2685,55,1,0,-1
2793,55,1,0,-1
3019,55,1,0,-1
3264,55,1,0,-1
3408,55,1,0,-1
3477,55,1,0,-1
3515,55,1,0,-1
3609,55,1,0,-1
3653,55,1,0,-1
3951,55,1,0,-1
3994,55,1,0,-1
4012,55,1,0,-1
4060,55,1,0,-1
4161,55,1,0,-1
4166,55,1,0,-1
4202,55,1,0,-1
4423,55,1,0,-1
4481,55,1,0,-1
4523,55,1,0,-1
4574,55,1,0,-1
4692,55,1,0,-1
4759,55,1,0,-1
4767,55,1,0,-1
4877,55,1,0,-1
5017,55,1,0,-1
7,313,0,0,0
101,313,0,0,0
120,313,0,0,0
124,313,0,0,0
348,313,0,0,0
351,313,0,0,0
481,313,0,0,0
555,313,0,0,0
627,313,0,0,0
646,313,0,0,0
713,313,0,0,0
881,313,0,0,0
885,313,0,0,0
908,313,0,0,0
915,313,0,0,0
917,313,0,0,0
927,313,0,0,0
943,313,0,0,0
960,313,0,0,0
968,313,0,0,0
1111,313,0,0,0
1155,313,0,0,0
1234,313,0,0,0
1236,313,0,0,0
1348,313,0,0,0
1363,313,0,0,0
1391,313,0,0,0
1551,313,0,0,0
1611,313,0,0,0
1625,313,0,0,0
1651,313,0,0,0
1672,313,0,0,0
1786,313,0,0,0
1816,313,0,0,0
1826,313,0,0,0
1964,313,0,0,0
1986,313,0,0,0
2048,313,0,0,0
2077,313,0,0,0
2086,313,0,0,0
2108,313,0,0,0
2135,313,0,0,0
2196,313,0,0,0
2201,313,0,0,0
2238,313,0,0,0
2265,313,0,0,0
2266,313,0,0,0
2278,313,0,0,0
2405,313,0,0,0
2426,313,0,0,0
2447,313,0,0,0
2511,313,0,0,0
2641,313,0,0,0
2643,313,0,0,0
2672,313,0,0,0
2674,313,0,0,0
2702,313,0,0,0
2736,313,0,0,0
2792,313,0,0,0
2862,313,0,0,0
3069,313,0,0,0
3109,313,0,0,0
3162,313,0,0,0
3200,313,0,0,0
3261,313,0,0,0
49212,408,0,0,0
49211,408,0,0,0
49206,408,0,0,0
49195,408,0,0,0
49188,408,0,0,0
49178,408,0,0,0
49174,408,0,0,0
49161,408,0,0,0
49154,408,0,0,0
49137,408,0,0,0
49133,408,0,0,0
49117,408,0,0,0
49110,408,0,0,0
49105,408,0,0,0
49092,408,0,0,0
49072,408,0,0,0
511,408,0,0,0
201,408,0,0,0
198,408,0,0,0
182,408,0,0,0
144,408,0,0,0
138,408,0,0,0
135,408,0,0,0
125,408,1,1,0
123,408,0,0,0
122,408,0,0,0
114,408,0,0,0
109,408,0,0,0
54,408,0,0,0
52,408,0,0,0
50,408,0,0,0
49245,408,0,0,0
1944,408,0,0,0
1942,408,1,1,0
1935,408,0,0,0
1934,408,0,0,0
1916,408,0,0,0
1911,408,0,0,0
1908,408,0,0,0
1898,408,0,0,0
1897,408,0,0,0
1845,408,0,0,0
1790,408,0,0,0
1742,408,0,0,0
1727,408,0,0,0
1723,408,0,0,0
1719,408,0,0,0
1663,408,0,0,0
2117,408,0,0,0
2097,408,0,0,0
2087,408,0,0,0
2078,408,0,0,0
2057,408,0,0,0
2027,408,0,0,0
2016,408,0,0,0
2011,408,0,0,0
2004,408,0,0,0
1997,408,0,0,0
1995,408,0,0,0
1993,408,0,0,0
1988,408,0,0,0
1977,408,0,0,0
1971,408,0,0,0
1946,408,0,0,0
2317,408,0,0,0
2275,408,0,0,0
2269,408,0,0,0
2261,408,0,0,0
2256,408,0,0,0
2238,408,0,0,0
2213,408,0,0,0
2202,408,0,0,0
2189,408,0,0,0
2183,408,0,0,0
2173,408,0,0,0
2148,408,0,0,0
2143,408,0,0,0
2135,408,0,0,0
2128,408,0,0,0
2119,408,0,0,0
2398,408,0,0,0
2397,408,0,0,0
2396,408,0,0,0
2392,408,0,0,0
2384,408,0,0,0
2383,408,0,0,0
2382,408,0,0,0
2381,408,0,0,0
2373,408,0,0,0
2371,408,0,0,0
2365,408,0,0,0
2358,408,0,0,0
2356,408,0,0,0
2349,408,0,0,0
2332,408,0,0,0
2319,408,0,0,0
2522,408,0,0,0
2488,408,0,0,0
2484,408,0,0,0
2483,408,0,0,0
2481,408,0,0,0
2470,408,0,0,0
2460,408,0,0,0
2459,408,0,0,0
2435,408,0,0,0
2430,408,0,0,0
2426,408,0,0,0
2412,408,1,1,0
2411,408,0,0,0
2407,408,0,0,0
2404,408,0,0,0
2402,408,0,0,0
2600,408,0,0,0
2598,408,0,0,0
2596,408,0,0,0
2583,408,0,0,0
2580,408,0,0,0
2574,408,0,0,0
2570,408,1,1,0
2569,408,0,0,0
2567,408,0,0,0
2559,408,0,0,0
2558,408,0,0,0
2550,408,0,0,0
2541,408,1,1,0
2538,408,0,0,0
2533,408,0,0,0
2528,408,0,0,0
2750,408,0,0,0
2739,408,0,0,0
2717,408,0,0,0
2715,408,0,0,0
2711,408,0,0,0
2699,408,0,0,0
2689,408,0,0,0
2666,408,0,0,0
2660,408,0,0,0
2654,408,0,0,0
2647,408,0,0,0
2636,408,0,0,0
2624,408,0,0,0
2618,408,0,0,0
2606,408,0,0,0
2605,408,0,0,0
2859,408,0,0,0
2857,408,0,0,0
2851,408,0,0,0
2848,408,0,0,0
2834,408,0,0,0
2833,408,0,0,0
2830,408,0,0,0
2828,408,0,0,0
2821,408,0,0,0
2800,408,0,0,0
2799,408,0,0,0
2783,408,0,0,0
2772,408,0,0,0
2770,408,0,0,0
2759,408,0,0,0
2755,408,0,0,0
3017,408,0,0,0
3010,408,0,0,0
2994,408,0,0,0
2991,408,0,0,0
2987,408,0,0,0
2958,408,0,0,0
2950,408,0,0,0
2927,408,0,0,0
2924,408,0,0,0
2917,408,0,0,0
2909,408,0,0,0
2898,408,0,0,0
2889,408,0,0,0
2885,408,0,0,0
2883,408,0,0,0
2870,408,0,0,0
3357,408,0,0,0
3319,408,0,0,0
3139,408,0,0,0
3130,408,0,0,0
3119,408,0,0,0
3110,408,0,0,0
3099,408,0,0,0
3098,408,0,0,0
3091,408,0,0,0
3071,408,0,0,0
3068,408,0,0,0
3063,408,0,0,0
3059,408,0,0,0
3052,408,0,0,0
3051,408,0,0,0
3029,408,0,0,0
4005,408,0,0,0
3866,408,0,0,0
3829,408,0,0,0
3813,408,0,0,0
